ensembl id;gene name;chrom;start;end
ENSG00000272647;GS1-259H13.13;7;99558695;99607810
ENSG00000244219;GS1-259H13.2;7;99598066;99610813
ENSG00000197037;ZSCAN25;7;99616946;99632407
ENSG00000106258;CYP3A5;7;99648194;99679998
ENSG00000282301;CYP3A7-CYP3A51P;7;99684957;99735102
ENSG00000160870;CYP3A7;7;99705037;99735196
ENSG00000160868;CYP3A4;7;99756960;99784265
ENSG00000021461;CYP3A43;7;99828013;99866102
ENSG00000244623;OR2AE1;7;99875987;99877057
ENSG00000146833;TRIM4;7;99876958;99919600
ENSG00000176402;GJC3;7;99923269;99929620
ENSG00000160862;AZGP1;7;99966720;99976157
ENSG00000106261;ZKSCAN1;7;100015572;100041689
ENSG00000166529;ZSCAN21;7;100049774;100065038
ENSG00000166526;ZNF3;7;100064033;100082548
ENSG00000168090;COPS6;7;100088954;100092200
ENSG00000166508;MCM7;7;100092728;100101940
ENSG00000221838;AP4M1;7;100101549;100110345
ENSG00000106290;TAF6;7;100107070;100119841
ENSG00000166997;CNPY4;7;100119613;100125511
ENSG00000214309;MBLAC1;7;100126694;100128498
ENSG00000188186;LAMTOR4;7;100148907;100155944
ENSG00000146826;C7orf43;7;100154420;100158715
ENSG00000197093;GAL3ST4;7;100159244;100168750
ENSG00000213420;GPC2;7;100169606;100177372
ENSG00000066923;STAG3;7;100177563;100221488
ENSG00000239521;GATS;7;100200653;100272218
ENSG00000213413;PVRIG;7;100218241;100221490
ENSG00000214300;SPDYE3;7;100307702;100322196
ENSG00000121716;PILRB;7;100352176;100367733
ENSG00000085514;PILRA;7;100367530;100400099
ENSG00000078487;ZCWPW1;7;100400826;100428992
ENSG00000146834;MEPCE;7;100428790;100434126
ENSG00000160813;PPP1R35;7;100435282;100436565
ENSG00000185955;C7orf61;7;100456615;100464271
ENSG00000166925;TSC22D4;7;100463359;100479279
ENSG00000166924;NYAP1;7;100483927;100494799
ENSG00000106351;AGFG2;7;100539211;100568219
ENSG00000205307;SAP25;7;100572228;100573820
ENSG00000077454;LRCH4;7;100574011;100586153
ENSG00000106336;FBXO24;7;100583982;100601117
ENSG00000106333;PCOLCE;7;100602177;100608175
ENSG00000106330;MOSPD3;7;100612102;100615384
ENSG00000106327;TFR2;7;100620416;100642779
ENSG00000077080;ACTL6B;7;100643097;100656461
ENSG00000172354;GNB2;7;100673531;100679174
ENSG00000146830;GIGYF1;7;100679507;100689448
ENSG00000172336;POP7;7;100706053;100707495
ENSG00000130427;EPO;7;100720800;100723700
ENSG00000146839;ZAN;7;100733626;100797797
ENSG00000196411;EPHB4;7;100802565;100827521
ENSG00000146828;SLC12A9;7;100826820;100867009
ENSG00000087077;TRIP6;7;100867138;100873454
ENSG00000087087;SRRT;7;100875111;100888664
ENSG00000176125;UFSP1;7;100888723;100889718
ENSG00000087085;ACHE;7;100889994;100896974
ENSG00000169894;MUC3A;7;100949555;100968346
ENSG00000205277;MUC12;7;100969623;101018949
ENSG00000169876;MUC17;7;101020072;101058745
ENSG00000169871;TRIM56;7;101085439;101097967
ENSG00000106366;SERPINE1;7;101127089;101139266
ENSG00000106367;AP1S1;7;101154397;101161596
ENSG00000128564;VGF;7;101162509;101165593
ENSG00000167011;NAT16;7;101170493;101180276
ENSG00000106384;MOGAT3;7;101195007;101201021
ENSG00000106397;PLOD3;7;101205977;101218420
ENSG00000106400;ZNHIT1;7;101217668;101224190
ENSG00000106404;CLDN15;7;101232092;101238820
ENSG00000214253;FIS1;7;101239458;101252316
ENSG00000128581;IFT22;7;101313367;101321823
ENSG00000160963;COL26A1;7;101362820;101559024
ENSG00000106436;MYL10;7;101613325;101629296
ENSG00000257923;CUX1;7;101815904;102283957
ENSG00000160999;SH2B2;7;102285091;102321711
ENSG00000260097;SPDYE6;7;102347206;102356444
ENSG00000128563;PRKRIP1;7;102363872;102426676
ENSG00000160991;ORAI2;7;102433106;102456821
ENSG00000160993;ALKBH4;7;102456238;102464876
ENSG00000161036;LRWD1;7;102464929;102473168
ENSG00000005075;POLR2J;7;102473118;102478907
ENSG00000170667;RASA4B;7;102482445;102517781
ENSG00000168255;POLR2J3;7;102537918;102572656
ENSG00000270249;RP11-514P8.7;7;102541501;102592444
ENSG00000205238;SPDYE2;7;102551232;102562308
ENSG00000105808;RASA4;7;102573807;102616757
ENSG00000205236;RP11-514P8.6;7;102582523;102642869
ENSG00000267368;UPK3BL;7;102637025;102642791
ENSG00000267645;POLR2J2;7;102637049;102671641
ENSG00000173678;SPDYE2B;7;102650325;102661398
ENSG00000228049;POLR2J2;7;102665368;102671629
ENSG00000222011;FAM185A;7;102748971;102809225
ENSG00000161040;FBXL13;7;102813230;103074843
ENSG00000128606;LRRC17;7;102912991;102944949
ENSG00000230257;NFE4;7;102973437;102988856
ENSG00000170632;ARMC10;7;103074881;103099764
ENSG00000161048;NAPEPLD;7;103099776;103149560
ENSG00000105819;PMPCB;7;103297422;103329511
ENSG00000105821;DNAJC2;7;103312474;103344873
ENSG00000161057;PSMC2;7;103344254;103369395
ENSG00000170615;SLC26A5;7;103352730;103446177
ENSG00000189056;RELN;7;103471784;103989516
ENSG00000164815;ORC5;7;104126341;104208047
ENSG00000187416;LHFPL3;7;104328656;104907232
ENSG00000005483;KMT2E;7;105014179;105114361
ENSG00000135250;SRPK2;7;105110704;105399308
ENSG00000091127;PUS7;7;105439661;105522267
ENSG00000135249;RINT1;7;105532085;105567677
ENSG00000185055;EFCAB10;7;105565120;105600875
ENSG00000146776;ATXN7L1;7;105605067;105876604
ENSG00000128536;CDHR3;7;105876796;106033773
ENSG00000008282;SYPL1;7;106090503;106112576
ENSG00000105835;NAMPT;7;106248285;106286326
ENSG00000253276;CCDC71L;7;106656765;106660996
ENSG00000105851;PIK3CG;7;106865278;106907145
ENSG00000005249;PRKAR2B;7;107044649;107161811
ENSG00000105856;HBP1;7;107168961;107202529
ENSG00000164597;COG5;7;107201555;107564514
ENSG00000172209;GPR22;7;107470018;107475659
ENSG00000105865;DUS4L;7;107563484;107578464
ENSG00000075790;BCAP29;7;107579977;107629170
ENSG00000091137;SLC26A4;7;107660635;107717809
ENSG00000105879;CBLL1;7;107743697;107761667
ENSG00000091138;SLC26A3;7;107765467;107803225
ENSG00000091140;DLD;7;107890970;107931730
ENSG00000091136;LAMB1;7;107923799;108003255
ENSG00000091128;LAMB4;7;108023548;108130356
ENSG00000091129;NRCAM;7;108147623;108456717
ENSG00000135241;PNPLA8;7;108470422;108569666
ENSG00000177683;THAP5;7;108554543;108569750
ENSG00000128590;DNAJB9;7;108569568;108574850
ENSG00000184903;IMMP2L;7;110663051;111562517
ENSG00000173114;LRRN3;7;111091006;111125454
ENSG00000128512;DOCK4;7;111726110;112206411
ENSG00000198839;ZNF277;7;112206588;112343096
ENSG00000006652;IFRD1;7;112422968;112481017
ENSG00000181016;LSMEM1;7;112480853;112491062
ENSG00000146802;TMEM168;7;112762382;112790592
ENSG00000164603;BMT2;7;112819147;112939916
ENSG00000164604;GPR85;7;113078331;113087778
ENSG00000214194;LINC00998;7;113116718;113118613
ENSG00000154415;PPP1R3A;7;113876777;114075920
ENSG00000128573;FOXP2;7;114086327;114693772
ENSG00000135272;MDFIC;7;114922154;115019202
ENSG00000105967;TFEC;7;115935148;116159896
ENSG00000135269;TES;7;116210493;116258783
ENSG00000105971;CAV2;7;116287380;116508541
ENSG00000105974;CAV1;7;116524785;116561184
ENSG00000105976;MET;7;116672390;116798386
ENSG00000198898;CAPZA2;7;116811070;116922049
ENSG00000004866;ST7;7;116953238;117230103
ENSG00000105989;WNT2;7;117276631;117323289
ENSG00000154438;ASZ1;7;117363222;117428123
ENSG00000001626;CFTR;7;117465784;117715971
ENSG00000077063;CTTNBP2;7;117710651;117874139
ENSG00000128534;LSM8;7;118184032;118192824
ENSG00000106013;ANKRD7;7;118214669;118496171
ENSG00000184408;KCND2;7;120273668;120750331
ENSG00000106025;TSPAN12;7;120787320;120858402
ENSG00000071243;ING3;7;120950749;120977216
ENSG00000106034;CPED1;7;120988677;121297444
ENSG00000002745;WNT16;7;121325367;121341104
ENSG00000196937;FAM3C;7;121348851;121396364
ENSG00000106278;PTPRZ1;7;121873089;122062036
ENSG00000008311;AASS;7;122075647;122144280
ENSG00000128610;FEZF1;7;122301394;122310691
ENSG00000081803;CADPS2;7;122318425;122886759
ENSG00000188050;RNF133;7;122697712;122699156
ENSG00000235631;RNF148;7;122701664;122702967
ENSG00000128519;TAS2R16;7;122994704;122995700
ENSG00000081800;SLC13A1;7;123113531;123199986
ENSG00000164675;IQUB;7;123452400;123535077
ENSG00000128609;NDUFA5;7;123536997;123558255
ENSG00000146809;ASB15;7;123567010;123639481
ENSG00000170807;LMOD2;7;123655807;123664290
ENSG00000106299;WASL;7;123681935;123749067
ENSG00000106302;HYAL4;7;123828983;123877478
ENSG00000106304;SPAM1;7;123925237;123971414
ENSG00000234224;TMEM229A;7;124030916;124033023
ENSG00000230268;SSU72P8;7;124476371;124476955
ENSG00000170775;GPR37;7;124745997;124765627
ENSG00000275356;C7orf77;7;124777292;124790689
ENSG00000128513;POT1;7;124822386;124929983
ENSG00000179603;GRM8;7;126438598;127253294
ENSG00000048405;ZNF800;7;127346790;127431924
ENSG00000179562;GCC1;7;127580618;127593611
ENSG00000004059;ARF5;7;127588345;127591705
ENSG00000106328;FSCN3;7;127591409;127602144
ENSG00000106331;PAX4;7;127610292;127618114
ENSG00000197157;SND1;7;127652180;128092609
ENSG00000128594;LRRC4;7;128027071;128032107
ENSG00000174697;LEP;7;128241284;128257628
ENSG00000106344;RBM28;7;128297685;128343908
ENSG00000224940;PRRT4;7;128350325;128361685
ENSG00000106348;IMPDH1;7;128392277;128410252
ENSG00000135245;HILPDA;7;128455849;128458418
ENSG00000165055;METTL2B;7;128476729;128506602
ENSG00000205085;FAM71F2;7;128672266;128683319
ENSG00000135248;FAM71F1;7;128709061;128731743
ENSG00000128595;CALU;7;128739292;128771807
ENSG00000128617;OPN1SW;7;128772491;128775790
ENSG00000128596;CCDC136;7;128790757;128822132
ENSG00000128591;FLNC;7;128830377;128859274
ENSG00000135253;KCP;7;128862451;128910719
ENSG00000128524;ATP6V1F;7;128862826;128865844
ENSG00000272899;RP11-309L24.4;7;128866308;128872044
ENSG00000128604;IRF5;7;128937612;128950035
ENSG00000064419;TNPO3;7;128954180;129055173
ENSG00000230626;RP11-286H14.4;7;129126518;129130793
ENSG00000158457;TSPAN33;7;129144892;129169697
ENSG00000128602;SMO;7;129188872;129213545
ENSG00000158467;AHCYL2;7;129225023;129430211
ENSG00000128578;STRIP2;7;129434433;129488399
ENSG00000240204;SMKR1;7;129502479;129512932
ENSG00000106459;NRF1;7;129611714;129757082
ENSG00000186591;UBE2H;7;129830732;129952949
ENSG00000091732;ZC3HC1;7;130018286;130051451
ENSG00000128607;KLHDC10;7;130070510;130135720
ENSG00000146842;TMEM209;7;130164715;130207770
ENSG00000165120;SSMEM1;7;130207860;130216843
ENSG00000158516;CPA2;7;130266827;130289798
ENSG00000128510;CPA4;7;130293134;130324180
ENSG00000158525;CPA5;7;130344816;130368730
ENSG00000091704;CPA1;7;130380339;130388114
ENSG00000106477;CEP41;7;130393771;130442433
ENSG00000106484;MEST;7;130486171;130506296
ENSG00000158623;COPG2;7;130506238;130668748
ENSG00000213265;TSGA13;7;130668648;130687432
ENSG00000266265;KLF14;7;130731235;130734061
ENSG00000128585;MKLN1;7;131110096;131496636
ENSG00000128567;PODXL;7;131500262;131558217
ENSG00000221866;PLXNA4;7;132123332;132648688
ENSG00000106554;CHCHD3;7;132784868;133082088
ENSG00000131558;EXOC4;7;133253073;134066589
ENSG00000155530;LRGUK;7;134127299;134264591
ENSG00000205060;SLC35B4;7;134289332;134317051
ENSG00000085662;AKR1B1;7;134442350;134459284
ENSG00000198074;AKR1B10;7;134527592;134541408
ENSG00000227471;AKR1B15;7;134549136;134579875
ENSG00000172331;BPGM;7;134646808;134679813
ENSG00000122786;CALD1;7;134744252;134970728
ENSG00000146856;AGBL3;7;134986508;135147963
ENSG00000122783;C7orf49;7;135092363;135170795
ENSG00000146859;TMEM140;7;135148072;135166215
ENSG00000105875;WDR91;7;135183839;135211534
ENSG00000146857;STRA8;7;135231979;135258492
ENSG00000080802;CNOT4;7;135361795;135510127
ENSG00000155561;NUP205;7;135557919;135648757
ENSG00000243317;C7orf73;7;135662496;135693418
ENSG00000164707;SLC13A4;7;135681237;135729258
ENSG00000189320;FAM180A;7;135728348;135748846
ENSG00000105887;MTPN;7;135926761;135977353
ENSG00000267697;LUZP6;7;135927274;135927450
ENSG00000181072;CHRM2;7;136868669;137020255
ENSG00000105894;PTN;7;137227341;137343865
ENSG00000157680;DGKI;7;137381037;137847092
ENSG00000182158;CREB3L2;7;137874979;138002067
ENSG00000122787;AKR1D1;7;138002324;138117986
ENSG00000122779;TRIM24;7;138460334;138589993
ENSG00000157703;SVOPL;7;138594285;138701352
ENSG00000105929;ATP6V0A4;7;138706295;138799560
ENSG00000214128;TMEM213;7;138797952;138838101
ENSG00000122778;KIAA1549;7;138831381;138981318
ENSG00000146858;ZC3HAV1L;7;139025706;139036029
ENSG00000105939;ZC3HAV1;7;139043520;139109719
ENSG00000105948;TTC26;7;139133744;139191986
ENSG00000157741;UBN2;7;139230356;139308236
ENSG00000164898;FMC1;7;139339457;139346319
ENSG00000146963;LUC7L2;7;139340359;139423457
ENSG00000269955;C7orf55-LUC7L2;7;139341360;139422599
ENSG00000188883;KLRG2;7;139452690;139483712
ENSG00000236279;CLEC2L;7;139523856;139544984
ENSG00000064393;HIPK2;7;139561570;139777778
ENSG00000059377;TBXAS1;7;139777051;140020325
ENSG00000059378;PARP12;7;140023744;140063721
ENSG00000006459;KDM7A;7;140084746;140177035
ENSG00000157800;SLC37A3;7;140293693;140404433
ENSG00000146955;RAB19;7;140404043;140426250
ENSG00000133606;MKRN1;7;140453040;140479569
ENSG00000146966;DENND2A;7;140518420;140673993
ENSG00000133597;ADCK2;7;140673153;140696261
ENSG00000090266;NDUFB2;7;140690777;140722790
ENSG00000157764;BRAF;7;140719327;140924764
ENSG00000090263;MRPS33;7;141002610;141015228
ENSG00000261115;TMEM178B;7;141074232;141480380
ENSG00000006530;AGK;7;141551189;141655244
ENSG00000257093;KIAA1147;7;141656728;141702153
ENSG00000214102;WEE2;7;141708353;141731271
ENSG00000106028;SSBP1;7;141738321;141787922
ENSG00000127362;TAS2R3;7;141764097;141765197
ENSG00000127364;TAS2R4;7;141778442;141780819
ENSG00000127366;TAS2R5;7;141790217;141791367
ENSG00000165076;PRSS37;7;141836286;141841487
ENSG00000257335;MGAM;7;141907813;142106747
ENSG00000258083;OR9A4;7;141918817;141919909
ENSG00000258227;CLEC5A;7;141927357;141947007
ENSG00000257138;TAS2R38;7;141972631;141973773
ENSG00000257743;MGAM2;7;142111749;142222324
ENSG00000258223;PRSS58;7;142252143;142258058
ENSG00000270672;MTRNR2L6;7;142666272;142667718
ENSG00000204983;PRSS1;7;142749468;142753076
ENSG00000275896;PRSS2;7;142760398;142774564
ENSG00000106123;EPHB6;7;142855061;142871094
ENSG00000165125;TRPV6;7;142871203;142885762
ENSG00000127412;TRPV5;7;142908101;142933808
ENSG00000165131;C7orf34;7;142939343;142940868
ENSG00000197993;KEL;7;142941114;142962681
ENSG00000179468;OR9A2;7;143026158;143027195
ENSG00000225781;OR6V1;7;143052320;143053347
ENSG00000159763;PIP;7;143132077;143139746
ENSG00000236398;TAS2R39;7;143183419;143184435
ENSG00000221937;TAS2R40;7;143222037;143223079
ENSG00000197448;GSTK1;7;143244093;143270854
ENSG00000178826;TMEM139;7;143279957;143288048
ENSG00000106144;CASP2;7;143288215;143307696
ENSG00000188037;CLCN1;7;143316126;143352083
ENSG00000159784;FAM131B;7;143353400;143362770
ENSG00000159840;ZYX;7;143381080;143391111
ENSG00000146904;EPHA1;7;143390289;143408892
ENSG00000185899;TAS2R60;7;143443453;143444409
ENSG00000221855;TAS2R41;7;143477873;143478796
ENSG00000271079;CTAGE15;7;143571801;143574387
ENSG00000170379;TCAF2;7;143620950;143730409
ENSG00000283528;RP11-298A10.1;7;143639230;143647646
ENSG00000271321;CTAGE6;7;143755089;143757696
ENSG00000198420;TCAF1;7;143851375;143902198
ENSG00000221910;OR2F2;7;143935166;143936279
ENSG00000221813;OR6B1;7;144003929;144004983
ENSG00000221836;OR2A5;7;144050368;144051380
ENSG00000221933;OR2A25;7;144074182;144075195
ENSG00000221858;OR2A12;7;144095048;144096093
ENSG00000221989;OR2A2;7;144109514;144110564
ENSG00000221938;OR2A14;7;144129058;144130069
ENSG00000225932;CTAGE4;7;144183466;144186053
ENSG00000213214;ARHGEF35;7;144186083;144195655
ENSG00000212807;OR2A42;7;144231911;144232843
ENSG00000243896;OR2A7;7;144258607;144259722
ENSG00000244693;CTAGE8;7;144266701;144269288
ENSG00000221970;OR2A1;7;144318125;144319057
ENSG00000050327;ARHGEF5;7;144355288;144380632
ENSG00000106410;NOBOX;7;144397240;144410227
ENSG00000196511;TPK1;7;144451941;144836395
ENSG00000174469;CNTNAP2;7;146116002;148420998
ENSG00000170279;C7orf33;7;148590565;148615860
ENSG00000055130;CUL1;7;148697914;148801036
ENSG00000106462;EZH2;7;148807383;148884321
ENSG00000155660;PDIA4;7;149003062;149028641
ENSG00000197362;ZNF786;7;149069643;149090782
ENSG00000204947;ZNF425;7;149102784;149126346
ENSG00000197024;ZNF398;7;149126416;149182802
ENSG00000170265;ZNF282;7;149195485;149226248
ENSG00000170260;ZNF212;7;149239651;149255609
ENSG00000204946;ZNF783;7;149262171;149297302
ENSG00000196453;ZNF777;7;149431363;149461123
ENSG00000181220;ZNF746;7;149472794;149497817
ENSG00000133619;KRBA1;7;149714781;149734575
ENSG00000181444;ZNF467;7;149764182;149773479
ENSG00000197558;SSPO;7;149776042;149833979
ENSG00000106479;ZNF862;7;149838367;149867479
ENSG00000171130;ATP6V0E2;7;149872968;149880698
ENSG00000106526;ACTR3C;7;150243916;150323725
ENSG00000127399;LRRC61;7;150322639;150338150
ENSG00000188707;ZBED6CL;7;150329789;150332721
ENSG00000106538;RARRES2;7;150338317;150341674
ENSG00000214022;REPIN1;7;150368189;150374044
ENSG00000284041;RP11-511P7.7;7;150368790;150396915
ENSG00000196456;ZNF775;7;150379335;150398631
ENSG00000171115;GIMAP8;7;150450630;150479392
ENSG00000179144;GIMAP7;7;150514830;150521073
ENSG00000133574;GIMAP4;7;150567277;150573955
ENSG00000133561;GIMAP6;7;150625375;150632648
ENSG00000106560;GIMAP2;7;150685697;150693641
ENSG00000213203;GIMAP1;7;150716557;150724284
ENSG00000281887;GIMAP1-GIMAP5;7;150716668;150743646
ENSG00000196329;GIMAP5;7;150722253;150750033
ENSG00000106565;TMEM176B;7;150791285;150801360
ENSG00000002933;TMEM176A;7;150800403;150805120
ENSG00000002726;AOC1;7;150824627;150861504
ENSG00000055118;KCNH2;7;150944961;150978315
ENSG00000164867;NOS3;7;150990995;151014588
ENSG00000181652;ATG9B;7;151012209;151024499
ENSG00000197150;ABCB8;7;151028422;151047782
ENSG00000213199;ASIC3;7;151048292;151052756
ENSG00000164885;CDK5;7;151053812;151058530
ENSG00000164889;SLC4A2;7;151057210;151076527
ENSG00000164896;FASTK;7;151076593;151080866
ENSG00000164897;TMUB1;7;151081080;151083546
ENSG00000133612;AGAP3;7;151085831;151144436
ENSG00000164900;GBX1;7;151148589;151174745
ENSG00000146926;ASB10;7;151175698;151187832
ENSG00000278685;IQCA1L;7;151190873;151205496
ENSG00000033050;ABCF2;7;151207837;151227230
ENSG00000033100;CHPF2;7;151232489;151238827
ENSG00000082014;SMARCD3;7;151238764;151277896
ENSG00000013374;NUB1;7;151341699;151378449
ENSG00000187260;WDR86;7;151375909;151410727
ENSG00000127377;CRYGN;7;151428835;151440813
ENSG00000106615;RHEB;7;151466012;151520120
ENSG00000106617;PRKAG2;7;151556111;151877125
ENSG00000106648;GALNTL5;7;151956379;152019934
ENSG00000178234;GALNT11;7;152025674;152122347
ENSG00000055609;KMT2C;7;152134922;152436005
ENSG00000196584;XRCC2;7;152644779;152676165
ENSG00000133627;ACTR3B;7;152759749;152855378
ENSG00000130226;DPP6;7;153887097;154894285
ENSG00000157212;PAXIP1;7;154943687;155003084
ENSG00000157219;HTR5A;7;155070324;155085749
ENSG00000186480;INSIG1;7;155297776;155310235
ENSG00000204960;BLACE;7;155356985;155367934
ENSG00000164778;EN2;7;155458129;155464831
ENSG00000146910;CNPY1;7;155474206;155555450
ENSG00000184863;RBM33;7;155644451;155781485
ENSG00000164690;SHH;7;155799986;155812273
ENSG00000105982;RNF32;7;156640281;156677130
ENSG00000105983;LMBR1;7;156668946;156893230
ENSG00000146909;NOM1;7;156949723;156973182
ENSG00000130675;MNX1;7;156994051;157010651
ENSG00000009335;UBE3C;7;157138913;157269372
ENSG00000105993;DNAJB6;7;157335381;157417439
ENSG00000155093;PTPRN2;7;157539056;158587788
ENSG00000146918;NCAPG2;7;158631311;158704829
ENSG00000117868;ESYT2;7;158730995;158830253
ENSG00000126870;WDR60;7;158856578;158956747
ENSG00000106018;VIPR2;7;159028175;159144957
ENSG00000176269;OR4F21;8;166049;167043
ENSG00000172748;ZNF596;8;232137;264703
ENSG00000147364;FBXO25;8;406428;477967
ENSG00000180190;TDRP;8;489792;545781
ENSG00000104714;ERICH1;8;614746;738106
ENSG00000198010;DLGAP2;8;737596;1708474
ENSG00000182372;CLN8;8;1755778;1801711
ENSG00000283239;KBTBD11-OT1;8;1763888;1958627
ENSG00000104728;ARHGEF10;8;1823976;1958641
ENSG00000176595;KBTBD11;8;1973878;2006936
ENSG00000036448;MYOM2;8;2045040;2165552
ENSG00000183117;CSMD1;8;2935353;4994972
ENSG00000147316;MCPH1;8;6406592;6648504
ENSG00000091879;ANGPT2;8;6499651;6563409
ENSG00000155189;AGPAT5;8;6708357;6759666
ENSG00000275591;XKR5;8;6808517;6835644
ENSG00000164825;DEFB1;8;6870575;6878022
ENSG00000164822;DEFA6;8;6924693;6926076
ENSG00000164821;DEFA4;8;6935822;6938338
ENSG00000206047;DEFA1;8;6977649;6980080
ENSG00000240247;DEFA1B;8;6996766;6999195
ENSG00000239839;DEFA3;8;7015869;7018301
ENSG00000164816;DEFA5;8;7055304;7056734
ENSG00000230549;USP17L1;8;7332387;7333979
ENSG00000236125;USP17L4;8;7337115;7338707
ENSG00000215372;ZNF705G;8;7355517;7385558
ENSG00000177257;DEFB4B;8;7414860;7416863
ENSG00000177243;DEFB103B;8;7428888;7430348
ENSG00000164871;SPAG11B;8;7442684;7463674
ENSG00000177023;DEFB104B;8;7470308;7475082
ENSG00000187082;DEFB106B;8;7482504;7486400
ENSG00000186599;DEFB105B;8;7487669;7489593
ENSG00000198129;DEFB107B;8;7495846;7509311
ENSG00000255251;PRR23D1;8;7539628;7542450
ENSG00000255378;PRR23D2;8;7778591;7781413
ENSG00000186572;DEFB107A;8;7811720;7815716
ENSG00000186562;DEFB105A;8;7821966;7823889
ENSG00000186579;DEFB106A;8;7825172;7829053
ENSG00000176782;DEFB104A;8;7836471;7841242
ENSG00000178287;SPAG11A;8;7847876;7868867
ENSG00000176797;DEFB103A;8;7881204;7882664
ENSG00000171711;DEFB4A;8;7894629;7896711
ENSG00000215356;ZNF705B;8;7926337;7952413
ENSG00000237038;USP17L8;8;7971661;7973253
ENSG00000225327;USP17L3;8;7976393;7977985
ENSG00000275342;PRAG1;8;8317736;8386498
ENSG00000253958;CLDN23;8;8701938;8704106
ENSG00000147324;MFHAS1;8;8783354;8893645
ENSG00000104626;ERI1;8;9002147;9116746
ENSG00000173281;PPP1R3B;8;9136255;9151574
ENSG00000173273;TNKS;8;9555914;9782346
ENSG00000175806;MSRA;8;10054268;10428891
ENSG00000253649;PRSS51;8;10482878;10547585
ENSG00000184647;PRSS55;8;10525546;10554166
ENSG00000183638;RP1L1;8;10606349;10712187
ENSG00000171060;C8orf74;8;10672637;10700593
ENSG00000171056;SOX7;8;10723768;10730512
